Person	Topic	Difficulty	Source	Question_latex	Image1	Image1Caption	Image2	Image2Caption
23100	Phonological Features	medium	Homework 2, Question 1	Explain which sound should be removed to make this a natural class (assuming SNAE, except that there are no diphthongs, no [ə] or [ʌ], no syllabic consonants, and no [w̥]), and what the minimum set of features would be to describe the resulting natural class.\\~\\{[b]}, {[d]}, {[z]}, {[ɾ]}, {[n]}, {[l]}, {[ɹ]}~\\ 				
23100	Skewed Distributions	easy	Week 5 Handout, Question 5	Explain why it is possible to predict which of [s] or [ʃʲ] will occur in a new environment in Ukrainian, but not possible to predict which of [s] or [ʃ] will occur in a new environment.\\~\\\begin{figure}[H] \includegraphics{../images/ukrainian.png} \end{figure}~\\	ukrainian.png			
23100	Phonological Relationships and Analysis	very hard	Week 6 Handout, Question 11	What do the two signs below tell you about the phonological status of \underline{handshape} in ASL, and why?\\~\\\begin{figure}[H] \includegraphics{../images/asl_apple.png} \caption{APPLE} \end{figure} \begin{figure}[H] \includegraphics{../images/asl_candy.png} \caption{CANDY} \end{figure}~\\	asl_apple.png	APPLE	asl_candy.png	CANDY
23286	Transcription	medium	Week 2 Handout, Part II, Question 11	How would this word be transcribed?\\ (Kathleen will then ask a follow-up question about your transcription.)\\~\\<finger>~\\ 				
23286	Articulatory Phonetics	hard	Week 3 Handout, Question 3	Explain why the additional vowel below either does or does not belong in the phonetic natural class defined by the original set of SNAE vowels.\\~\\Original set: {[ɛ]}, {[ɪ]}, {[ʊ]}, {[ɔ]}~\\Addition: {[ɑ]}~\\ 				
23286	Phonological Features	medium	Week 4 Discussion	Explain what the given feature’s value is for this class of sounds, and why.\\~\\{[LABIAL]}~\\interdentals~\\ 				
23286	Skewed Distributions	easy	Week 5 Handout, Question 5	Explain why it is possible to predict which of [s] or [ʃʲ] will occur in a new environment in Ukrainian, but not possible to predict which of [s] or [ʃ] will occur in a new environment.\\~\\\begin{figure}[H] \includegraphics{../images/ukrainian.png} \end{figure}~\\	ukrainian.png			
23286	Phonological Relationships and Analysis	very hard	Week 7 Handout, Question 12	What is the basic analysis of oral and nasal vowels in this dataset, and what are the key pieces of evidence?\\~\\\begin{figure}[H] \includegraphics{../images/english12.png} \end{figure}~\\	english12.png			
24476	Transcription	medium	Week 2 Handout, Part II, Question 11	How would this word be transcribed?\\ (Kathleen will then ask a follow-up question about your transcription.)\\~\\<wealth>~\\ 				
24476	Articulatory Phonetics	easy	Week 3 Handout, Question 7	Is the symbol given a reasonable way to transcribe any of the sounds described below? If so, which one? If not, why not? Explain your answer.\\~\\{[ʒ]}~\\\begin{itemize} \item voiceless palatal affricate \item voiced velar nasal \item voiceless glottal fricative \item voiced labiodental fricative \item voiced interdental fricative \item voiced palatal fricative \end{itemize}~\\ 				
24476	Phonological Features	medium	Homework 2, Question 1	Explain which sound should be removed to make this a natural class (assuming SNAE, except that there are no diphthongs, no [ə] or [ʌ], no syllabic consonants, and no [w̥]), and what the minimum set of features would be to describe the resulting natural class.\\~\\{[b]}, {[d]}, {[z]}, {[ɾ]}, {[n]}, {[l]}, {[ɹ]}~\\ 				
24476	Skewed Distributions	hard	Week 5 Handout, Question 7	Explain how you would go about looking for co-occurrence restrictions in bi-syllabic signs in ASL. (Refer to the data that follows.)\\~\\\begin{figure}[H] \includegraphics{../images/ASL_movement.png} \end{figure}~\\	ASL_movement.png			
24476	Phonological Relationships and Analysis	very hard	Week 7 Handout, Question 9	What is the basic analysis of vowel length in this dataset, and what are the key pieces of evidence?\\~\\\begin{figure}[H] \includegraphics{../images/malayalam.png} \end{figure}~\\	malayalam.png			
27121	Transcription	medium	Week 2 Handout, Part II, Question 11	How would this word be transcribed?\\ (Kathleen will then ask a follow-up question about your transcription.)\\~\\<segment>~\\ 				
27121	Articulatory Phonetics	easy	Week 3 Discussion	Describe what the tongue would do / where it would move during each of the vowels in this word.\\~\\<follow>~\\ 				
27121	Phonological Features	medium	Week 4 Discussion	Explain what the given feature’s value is for this class of sounds, and why.\\~\\{[consonantal]}~\\glides~\\ 				
27121	Skewed Distributions	hard	Week 5 Handout, Question 6	If I gave you a new word in Malto, [di\_\_u], would it be possible to predict whether it's [d] or [ɖ] that goes in the blank? Explain why or why not.\\~\\\begin{figure}[H] \includegraphics{../images/malto.png} \end{figure}~\\	malto.png			
27121	Phonological Relationships and Analysis	very hard	Week 6 Handout, Question 11	What do the two signs below tell you about the phonological status of \underline{handshape} in ASL, and why?\\~\\\begin{figure}[H] \includegraphics{../images/asl_apple.png} \caption{APPLE} \end{figure} \begin{figure}[H] \includegraphics{../images/asl_onion.png} \caption{ONION} \end{figure}~\\	asl_apple.png	APPLE	asl_onion.png	ONION
27762	Transcription	medium	Week 2 Handout, Part II, Question 11	How would this word be transcribed?\\ (Kathleen will then ask a follow-up question about your transcription.)\\~\\<cough>~\\ 				
27762	Articulatory Phonetics	easy	Week 3 Handout, Question 7	Is the symbol given a reasonable way to transcribe any of the sounds described below? If so, which one? If not, why not? Explain your answer.\\~\\{[ʒ]}~\\\begin{itemize} \item voiceless palatal affricate \item voiced velar nasal \item voiceless glottal fricative \item voiced labiodental fricative \item voiced interdental fricative \item voiced palatal fricative \end{itemize}~\\ 				
27762	Phonological Features	medium	Homework 2, Question 1	Explain which sound should be removed to make this a natural class (assuming SNAE, except that there are no diphthongs, no [ə] or [ʌ], no syllabic consonants, and no [w̥]), and what the minimum set of features would be to describe the resulting natural class.\\~\\{[i]}, {[ɪ]}, {[e]}, {[ɛ]}, {[æ]}, {[ɑ]}, {[ɔ]}, {[o]}, {[ʊ]}, {[u]}, {[ʒ]}, {[k]}, {[ɡ]}, {[ŋ]}, {[w]}~\\ 				
27762	Skewed Distributions	hard	Week 5 Handout, Question 5	Explain why looking for patterns with consonants and vowels is a more reasonable approach to pattern finding in this dataset than looking for patterns with respect to all of the individual sounds in Ukrainian.\\~\\\begin{figure}[H] \includegraphics{../images/ukrainian.png} \end{figure}~\\	ukrainian.png			
27762	Phonological Relationships and Analysis	very hard	Week 7 Handout, Question 12	What is the basic analysis of oral and nasal vowels in this dataset, and what are the key pieces of evidence?\\~\\\begin{figure}[H] \includegraphics{../images/english12.png} \end{figure}~\\	english12.png			
28926	Transcription	medium	Week 2 Handout, Part II, Question 11	How would this word be transcribed?\\ (Kathleen will then ask a follow-up question about your transcription.)\\~\\<goat>~\\ 				
28926	Articulatory Phonetics	medium	Week 3 Discussion	Assuming a Standard North American English inventory, does this vowel need to have tenseness specified if you're giving a prose description? Why or why not?\\~\\{[u]}~\\ 				
28926	Phonological Features	hard	Week 4 Discussion	Explain why phonological features are used instead of phonetic characteristics in analyzing datasets.\\~\\ 				
28926	Skewed Distributions	easy	Week 5 Handout, Question 2	Explain why there should only be 8 sequences listed in the answer, even though multiplying 4 x 4 would give you 16 possible sequences.\\~\\\begin{figure}[H] \includegraphics{../images/skew2.png} \end{figure}~\\	skew2.png			
28926	Phonological Relationships and Analysis	very hard	Week 7 Handout, Question 9	What is the basic analysis of vowel length in this dataset, and what are the key pieces of evidence?\\~\\\begin{figure}[H] \includegraphics{../images/malayalam.png} \end{figure}~\\	malayalam.png			
29164	Transcription	hard	Week 2 Handout, Part II	Is this a reasonable transcription of this word? Explain why.\\~\\<paid>: {[peid]}~\\ 				
29164	Articulatory Phonetics	easy	Week 3 Handout, Question 7	Is the symbol given a reasonable way to transcribe any of the sounds described below? If so, which one? If not, why not? Explain your answer.\\~\\{[ʒ]}~\\\begin{itemize} \item voiceless palatal affricate \item voiced velar nasal \item voiceless glottal fricative \item voiced labiodental fricative \item voiced interdental fricative \item voiced palatal fricative \end{itemize}~\\ 				
29164	Phonological Features	medium	Homework 2, Question 1	Explain which sound should be removed to make this a natural class (assuming SNAE, except that there are no diphthongs, no [ə] or [ʌ], no syllabic consonants, and no [w̥]), and what the minimum set of features would be to describe the resulting natural class.\\~\\{[i]}, {[ɪ]}, {[ɛ]}, {[u]}, {[ʊ]}~\\ 				
29164	Skewed Distributions	medium	Week 5 Handout, Question 1	Explain why we think that languages are not random in terms of their phonology.\\~\\ 				
29164	Phonological Relationships and Analysis	very hard	Week 6 Handout, Question 11	What do the two signs below tell you about the phonological status of \underline{handshape} in ASL, and why?\\~\\\begin{figure}[H] \includegraphics{../images/asl_apple.png} \caption{APPLE} \end{figure} \begin{figure}[H] \includegraphics{../images/asl_candy.png} \caption{CANDY} \end{figure}~\\	asl_apple.png	APPLE	asl_candy.png	CANDY
30263	Transcription	easy	Week 2 Handout, Part II, Question 3	Explain why people might legitimately disagree about how many sounds this particular word contains.\\~\\<rice>~\\ 				
30263	Articulatory Phonetics	hard	Week 3 Handout, Question 3	Explain why the additional vowel below either does or does not belong in the phonetic natural class defined by the original set of SNAE vowels.\\~\\Original set: {[ɛ]}, {[ɪ]}, {[ʊ]}, {[ɔ]}~\\Addition: {[ɑ]}~\\ 				
30263	Phonological Features	medium	Homework 2, Question 1	Explain which sound should be removed to make this a natural class (assuming SNAE, except that there are no diphthongs, no [ə] or [ʌ], no syllabic consonants, and no [w̥]), and what the minimum set of features would be to describe the resulting natural class.\\~\\{[b]}, {[d]}, {[z]}, {[ɾ]}, {[n]}, {[l]}, {[ɹ]}~\\ 				
30263	Skewed Distributions	medium	Week 5 Handout, Question 1	Explain why we think that languages are not random in terms of their phonology.\\~\\ 				
30263	Phonological Relationships and Analysis	very hard	Week 6 Handout, Question 11	What do the two signs below tell you about the phonological status of \underline{handshape} in ASL, and why?\\~\\\begin{figure}[H] \includegraphics{../images/asl_apple.png} \caption{APPLE} \end{figure} \begin{figure}[H] \includegraphics{../images/asl_onion.png} \caption{ONION} \end{figure}~\\	asl_apple.png	APPLE	asl_onion.png	ONION
30511	Transcription	easy	Quiz 1, Question 10	Explain whether this word either does or does not have an [ʃ] sound in it, and why the spelling and pronunciation either do or do not align.\\~\\<mishandle>~\\ 				
30511	Articulatory Phonetics	medium	Week 3 Handout, Question 13	Explain why this image does or does not match the description.\\~\\\begin{itemize} \item A one-handed sign. \item Location: At the signer’s nose. \item Handshape: Starts with index finger extended; finger folds down into a “hook” shape during the sign; then straightens and repeats the folding. \item Movement: No movement other than the change in handshape. \end{itemize}~\\\begin{figure}[H] \includegraphics{../images/taiwansign_wrong.png} \caption{WRONG} \end{figure}~\\	taiwansign_wrong.png	WRONG		
30511	Phonological Features	hard	Quiz 3, Question 12	Explain how you figure out which feature is involved in the process of umlaut shown below.\\~\\\begin{figure}[H] \includegraphics{../images/dutch.png} \end{figure}~\\	dutch.png			
30511	Skewed Distributions	medium	Quiz 4, Question 2	L$_X$ (Language X) has three vowels, [i], [a], and [u]. L$_X$ has tri-syllabic roots. If L$_X$ does not allow non-identical high vowels to co-occur, which one of the following tri-syllabic vocalic sequences do you predict to be unattested in L$_X$? Explain why.\\~\\\begin{itemize} \item {[u...i...a]} \item {[a...i...a]} \item {[u...u...a]} \item {[a...i...i]} \end{itemize}~\\ 				
